awardID,fiscalYear,currentValue,duns,companyCongCode,performanceCongCode
HSCEMS17F00008,2017,8392,201786600,****,1100
HSCEMS17F00009,2017,38139,613026223,1222,1100
HSCEMS17F00011,2017,12608.45,985594574,5108,5108
HSCEMS17F00013,2017,42182.4,78857127,5102,5102
HSCEMS17F00015,2017,57595.2,78857127,5102,5102
HSCEMS17F00016,2017,117128.46,1408673,2506,2506
HSCEMS17F00018,2017,262194.92,861004349,632,632
HSCEMS17F00020,2017,4499,82355652,5111,1100
HSCEMS17F00023,2017,71052,808414531,3000,4209
HSCEMS17F00025,2017,8159.52,79282059,2602,2407
HSCEMS17F00026,2017,10650,7369119,4816,4816
HSCEMS17F00029,2017,9193.6,78857127,5102,5102
HSCEMS17F00030,2017,14601.6,78857127,5102,5102
HSCEMS17F00032,2017,7071918.91,133239397,5108,1100
HSCEMS17F00035,2017,6318.5,161619705,409,409
HSCEMS17F00039,2017,147687.7,861004349,632,632
HSCEMS17F00040,2017,19289747.87,38049532,5110,5110
HSCEMS17F00043,2017,98312.73,32672651,5505,5505
HSCEMS17F00044,2017,14899.2,79464963,4824,4824
HSCEMS17F00047,2017,216776.84,191067664,2703,2703
HSCEMS17F00050,2017,41535,808414531,3000,1302
HSCEMS17F00052,2017,3820823.6,14127109,5108,5108
HSCEMS17F00055,2017,60593.76,21725457,4104,1302
HSCEMS17F00058,2017,19288.7,621407980,102,102
HSCEMS17F00060,2017,29639.61,146850255,4503,4503
HSCEMS17F00061,2017,3807113.64,14127109,5108,1100
HSCEMS17F00062,2017,2598.75,929305191,3712,3712
HSCEMS17F00063,2017,41593.5,86003852,649,649
HSCEMS17F00065,2017,6620.6,60704830,1602,1601
HSCEMS17F00066,2017,865933.56,177039286,5108,5108
HSCEMS17F00067,2017,49813.18,6130371,5508,5508
HSCEMS17F00068,2017,4602.88,368401212,4101,4101
HSCEMS17F00069,2017,3369.6,969380372,2502,1100
HSCEMS17F00070,2017,59580.4,92658152,3607,3607
HSCEMS17F00071,2017,1934264.45,114921872,5111,1100
HSCEMS17F00072,2017,23132.85,801957981,2708,2708
HSCEMS17F00073,2017,2071627.6,861004349,632,632
HSCEMS17J00001,2017,159748.98,79728394,2706,2706
HSCEMS17J00002,2017,9171.04,790801765,2104,407
HSCEMS17J00003,2017,5334.1,790801765,2104,648
HSCEMS17J00006,2017,19960.02,79728394,2706,2706
HSCEMS17J00007,2017,15109.32,79728394,2706,2706
HSCEMS17J00022,2017,616896.56,54038138,1208,4209
HSCEMS17J00024,2017,363307.25,79728394,2706,1601
HSCEMS17J00025,2017,97500,787815542,1198,1100
HSCEMS17J00026,2017,82562.55,3197803,651,4209
HSCEMS17J00027,2017,558785,603395794,901,4209
HSCEMS17J00030,2017,11310.6,79728394,2706,2706
HSCEMS17J00032,2017,15035.52,79728394,2706,2706
HSCEMS17J00033,2017,58196,648551240,1313,4209
HSCEMS17J00034,2017,4609.92,79728394,2706,2706
HSCEMS17J00035,2017,39097,78857127,5102,1302
HSCEMS17J00036,2017,649765.78,79728394,2706,1100
HSCEMS17J00037,2017,15787.38,79728394,2706,1302
HSCEMS17J00042,2017,90919.8,1338086,1712,1302
HSCEMS17J00043,2017,3522.6,831108928,1225,1225
HSCEMS17J00044,2017,2717.28,480284384,1214,1214
HSCEMS17J00046,2017,3870,79728394,2706,2706
HSCEMS17J00047,2017,68694.96,1338086,1712,5402
HSCEMS17J00049,2017,3030.66,1338086,1712,3502
HSCEMS17J00050,2017,164691.25,648551240,1313,4209
HSCEMS17J00052,2017,375.89,79728394,2706,2706
HSCEMS17J00053,2017,460.64,1338086,1712,1712
HSCEMS17J00056,2017,113520,79728394,2706,2706
HSCEMS17J00058,2017,75825,78857127,5102,4209
HSCEMS17J00059,2017,28472.61,79728394,2706,2706
HSCEMS17J00060,2017,26960.79,79728394,2706,2706
HSCEMS17J00062,2017,2489.1,1338086,1712,1712
HSCEMS17J00063,2017,1361.7,1338086,1712,1712
HSCEMS17J00065,2017,860,79728394,2706,2703
HSCEMS17J00070,2017,57000,1338086,1712,1712
HSCEMS17J00072,2017,9000.32,79728394,2706,5402
HSCEMS17J00073,2017,50511,1338086,1712,1712
HSCEMS17J00075,2017,1885.1,79728394,2706,5402
HSCEMS17J00076,2017,3797.46,840215854,4205,4205
HSCEMS17J00077,2017,12459.38,1338086,1712,1712
HSCEMS17J00078,2017,673.48,1338086,1712,1712
HSCEMS17J00079,2017,20541.14,1338086,1712,1712
HSCEMS17J00084,2017,275907.15,79728394,2706,2706
HSCEMS17J00086,2017,2349.3,79728394,2706,2703
HSCEMS17J00087,2017,20673.95,79728394,2706,4209
HSCEMS17J00088,2017,27279,371972030,4502,4506
HSCEMS17J00091,2017,1082,79728394,2706,4209
HSCEMS17J00093,2017,533.75,1338086,1712,3502
HSCEMS17J00096,2017,55800,1338086,1712,1712
HSCEMS17J00098,2017,299324.65,14784388,3706,3706
HSCEMS17J00102,2017,37589,79728394,2706,2703
HSCEMS17J00108,2017,52868.18,1338086,1712,1100
HSCEMS17J00112,2017,16624.98,1338086,1712,1100
HSCEMS17J00117,2017,66337.78,1338086,1712,1712
HSCEMS17J00118,2017,667.14,79728394,2706,5402
HSCEMS17J00121,2017,50394,79728394,2706,4902
HSCEMS17J00122,2017,187945,79728394,2706,2706
HSCEMS17J00126,2017,439630,78857127,5102,5402
HSCEMS17J00128,2017,303066,1338086,1712,1712
HSCEMS17J00129,2017,397466.5,14784388,3706,3706
HSCEMS17J00130,2017,255222,78857127,5102,4209
HSCEMS17J00133,2017,107500,79728394,2706,1100
HSCEMS17J00137,2017,6504.48,78857127,5102,5102
HSCEMS17J00138,2017,140000,1338086,1712,4816
HSCEMS17J00139,2017,3775,790801765,2104,2103
HSCEMS17J00140,2017,20625,603395794,901,901
HSCEMS17J00141,2017,59770,79728394,2706,2706
HSCEMS17J00145,2017,58905,78857127,5102,5102
HSCEMS17J00149,2017,10336.92,79728394,2706,2706
HSCEMS17J00150,2017,754.04,79728394,2706,2706
HSCEMS17J00151,2017,1879.45,79728394,2706,2706
HSCEMS17J00152,2017,67102.5,54038138,1208,1208
HSCEMS17J00153,2017,12669.35,3073525,2407,2407
HSCEMS17J00157,2017,4757.22,790801765,2104,2103
HSCEMS17J00158,2017,12172.5,79728394,2706,1601
HSCEMS17J00160,2017,226011.5,861004349,632,632
HSCEMS17J00162,2017,1661810.2,602335882,2601,2601
HSCEMS17J00164,2017,12818.68,79728394,2706,2706
HSCEMS17J00165,2017,41690.5,54007823,3704,4833
HSCEMS17J00166,2017,23914.04,3073525,2407,2407
HSCEMS17J00168,2017,53394,54007823,3704,1100
HSCEMS17J00169,2017,5575.92,54007823,3704,5000
HSCEMS17J00170,2017,38600,3073525,2407,2407
HSCEMS17J00171,2017,178173.7,556496370,626,1100
HSCEMS17J00173,2017,23609.26,3073525,2407,2407
HSCEMS17J00174,2017,22425.02,556496370,626,5108
HSCEMS17J00176,2017,149202.2,3073525,2407,2407
HSCEMS17J00177,2017,13301999.68,1325463,2403,5108
HSCEMS17J00178,2017,29080.54,3073525,2407,2407
HSCEMS17J00181,2017,238255.64,3073525,2407,2407
HSCEMS17J00182,2017,76130,371972030,4502,4506
HSCEMS17J00183,2017,7200,932469612,1223,1100
HSCEMS17J00184,2017,7583.71,3073525,2407,2407
HSCEMS17J00185,2017,7516.08,131480662,4503,4503
HSCEMS17J00186,2017,987.84,79728394,2706,2706
HSCEMS17J00187,2017,178218.78,3073525,2407,2407
HSCEMS17J00188,2017,140325.18,3073525,2407,2407
HSCEMS17J00189,2017,245047.51,3073525,2407,2407
HSCEMS17J00190,2017,136034.49,3073525,2407,2407
HSCEMS17J00191,2017,31573.13,3073525,2407,2407
HSCEMS17J00192,2017,13591.72,3073525,2407,2407
HSCEMS17J00193,2017,79097.29,3073525,2407,2407
HSCEMS17J00194,2017,7485.36,3073525,2407,2407
HSCEMS17J00195,2017,4445.92,3073525,2407,2407
HSCEMS17J00196,2017,1232750.12,607775848,5106,1302
HSCEMS17J00197,2017,220000,31689583,1227,1100
HSCEMS17J00198,2017,7872,607775848,5106,1302
HSCEMS17J00199,2017,21889.1,3073525,2407,2407
HSCEMS17J00200,2017,565716.99,607775848,5106,1302
HSCEMS17J00201,2017,61060,79728394,2706,2706
HSCEMS17J00202,2017,57135.28,79728394,2706,4506
HSCEMS17J00203,2017,74272.94,79728394,2706,2703
HSCEMS17J00204,2017,15422.88,79728394,2706,2706
HSCEMS17J00205,2017,6234.4,840215854,4205,4205
HSCEMS17J00206,2017,312689.42,607775848,5106,1302
HSCEMS17P00001,2017,20385.15,7821085,4833,4833
HSCEMS17P00014,2017,114377.69,9557104,409,404
HSCEMS17P00018,2017,6920,123716578,604,1100
HSCEMS17P00020,2017,77440,648551240,1313,1313
HSCEMS17P00021,2017,51537.5,57223794,4203,4203
HSCEMS17P00022,2017,130501.25,943392522,200,4834
HSCEMS17P00025,2017,9976.52,808414531,3000,5402
HSCEMS17P00027,2017,99799,78770392,3301,3301
HSCEMS17P00032,2017,3357,78306688,4820,4820
HSCEMS17P00035,2017,4926.2,79728394,2706,5402
HSCEMS17P00036,2017,16655,1519248,3408,4824
HSCEMS17P00037,2017,10837.64,79728394,2706,2706
HSCEMS17P00038,2017,4078,187568928,2202,2202
HSCEMS17P00039,2017,10470,71088637,5000,5000
HSCEMS17P00041,2017,7389.3,79728394,2706,2706
HSCEMS17P00042,2017,30889.5,79464963,4824,1100
HSCEMS17P00045,2017,71400,151580305,637,637
HSCEMS17P00046,2017,3500,602495579,1501,1501
HSCEMS17P00048,2017,12000,71088637,5000,5000
HSCEMS17P00053,2017,12470,71088637,5000,5000
HSCEMS17P00057,2017,5100,153531108,2403,4802
HSCEMS17P00060,2017,5095,184227973,4209,4209
HSCEMS17P00061,2017,71949.8,78857127,5102,1302
HSCEMS17P00062,2017,5583.76,959263484,4209,4209
HSCEMS17P00066,2017,12350,9028176,4102,4102
HSCEMS17P00067,2017,6699.69,2544492,2402,2402
HSCEMS17P00071,2017,145748.12,627071103,1220,1220
HSCEMS17P00078,2017,20837.84,78537385,1710,4209
HSCEMS17P00080,2017,24263.2,78857127,5102,4820
HSCEMS17P00082,2017,107600,648551240,1313,1313
HSCEMS17P00083,2017,20118,808414531,3000,4820
HSCEMS17P00085,2017,149310,828777867,3910,3910
HSCEMS17P00088,2017,21991.43,49671092,4209,4209
HSCEMS17P00093,2017,37133.6,808414531,3000,3000
HSCEMS17P00094,2017,6122.5,57223794,4203,4203
HSCEMS17P00095,2017,59068.7,782677426,3407,3407
HSCEMS17P00097,2017,10767,1381284,905,4209
HSCEMS17P00098,2017,24807,210091856,1198,1100
HSCEMS17P00099,2017,42000,79869344,4705,1302
HSCEMS17P00101,2017,20443.05,627071103,1220,1220
HSCEMS17P00102,2017,17080,71351449,2703,2703
HSCEMS17P00103,2017,4055.94,1381284,905,905
HSCEMS17P00104,2017,63900,808414531,3000,3000
HSCEMS17P00105,2017,9119,167525638,603,603
HSCENV08F00192,2017,13703.48,615503877,3401,3401
HSCENV09F00049,2017,11819.98,6173082,2704,1100
HSCEOP06AAQ008,2017,0,948928270,5111,****
HSCEOP06F00739,2017,1760,79380105,4708,1100
HSCEOP06F00868,2017,16280,24292732,2408,1225
HSCEOP06F01027,2017,20475.62,2176741,3409,4209
HSCEOP06F01067,2017,7795,24292732,2408,1100
HSCEOP06F01159,2017,7347,24292732,2408,2202
HSCEOP06F01163,2017,9996,24292732,2408,1225
HSCEOP06F01302,2017,2355,24292732,2408,1100
HSCEOP06F01495,2017,5198,24292732,2408,2202
HSCEOP06J00372,2017,334080,948928270,5111,1100
HSCEOP07F00311,2017,9154,24292732,2408,4818
HSCEOP07F00385,2017,13456,168091937,4821,1302
HSCEOP07F00511,2017,4595.41,610626798,2407,4834
HSCEOP07F00586,2017,8328.06,615503877,3401,4828
HSCEOP07F00888,2017,18981.87,218114890,5506,5506
HSCEOP07F01000,2017,4339.54,38062712,1714,1714
HSCEOP07F01087,2017,4356.54,218114890,5506,5506
HSCEOP07F01182,2017,58079.42,90599171,2614,2404
HSCEOP07F01190,2017,90576.18,90599171,2614,1100
HSCEOP07F01337,2017,6896037.76,1381284,5111,5111
HSCEOP07F01361,2017,28782,24292732,2408,2408
HSCESS10J00003,2017,1250215.5,53117149,4801,4834
HSCETC12F00001,2017,1695631.4,187615534,200,1100
HSCETC12F00013,2017,57136745.01,878187012,2408,1100
HSCETC12F00014,2017,61356488.28,54885111,5108,409
HSCETC12F00023,2017,2434946.83,124289708,2403,2407
HSCETC13F00009,2017,66673.56,54007823,3704,2408
HSCETC13F00010,2017,394843.12,362130952,618,618
HSCETC13F00024,2017,3934.2,54007823,3704,1100
HSCETC13F00038,2017,15438028.36,184347024,2406,2406
HSCETC13F00063,2017,26708,54007823,3704,2408
HSCETC13F00072,2017,819430.26,125744040,5108,5108
HSCETC13J00015,2017,452956,136155178,5111,5111
HSCETC13J00021,2017,5314,54007823,3704,407
HSCETC13J00024,2017,102227.7,957050883,5111,1100
HSCETC13J00032,2017,4813.9,54007823,3704,1100
HSCETC13J00034,2017,4213.12,54007823,3704,2202
HSCETC13J00035,2017,6371.82,54007823,3704,3408
HSCETC13J00061,2017,10525.5,54007823,3704,1100
HSCETC13J00074,2017,8876.1,54007823,3704,1100
HSCETC13J00076,2017,1222.9,54007823,3704,4828
HSCETC13J00099,2017,5325.66,54007823,3704,1100
HSCETC13J00104,2017,8012.4,54007823,3704,4818
HSCETC13J00120,2017,18749.36,54007823,3704,2804
HSCETC13J00133,2017,8284.36,54007823,3704,1100
HSCETC13J00136,2017,14888.96,54007823,3704,2408
HSCETC13J00144,2017,5341.6,54007823,3704,1223
HSCETC13J00192,2017,25152.92,54007823,3704,2408
HSCETC14C00001,2017,12114489.17,242694172,5110,5110
HSCETC14C00002,2017,0,825284321,618,****
HSCETC14J00005,2017,8680.1,54007823,3704,2408
HSCETC14J00023,2017,8375.04,54007823,3704,2408
HSCETC14J00038,2017,9674.2,54007823,3704,2408
HSCETC14J00042,2017,8452.6,54007823,3704,2408
HSCETC14J00071,2017,2554.54,54007823,3704,2408
HSCETC14J00087,2017,43764.38,806785247,607,5108
HSCETC14J00109,2017,9925.6,54007823,3704,2408
HSCETC14J00117,2017,18514919.08,962373515,5111,1100
HSCETC15A00002,2017,0,14127109,5108,****
HSCETC15F00004,2017,3983658.6,964725688,5111,5111
HSCETC15F00006,2017,909026.17,14127109,5108,1100
HSCETC15F00013,2017,7475235.57,48620512,5108,5108
HSCETC15F00016,2017,67373.64,963510578,2405,1100
HSCETC15F00021,2017,455550.77,133661020,1198,5108
HSCETC15J00019,2017,3665863.39,806785247,607,1100
HSCETC15J00055,2017,2385323.52,132599668,5111,5108
HSCETC16D00002,2017,0,167448955,649,****
HSCETC16F00012,2017,124800,78577552,4206,1100
HSCETC16F00019,2017,15839223,985015354,5108,5108
HSCETC16J00001,2017,258672.49,136155178,5111,1100
HSCETC16J00002,2017,35317255.08,80011988,5111,2804
HSCETC16J00014,2017,74219.02,957050883,5111,5110
HSCETC16J00017,2017,2679505.8,81466849,5301,1100
HSCETC16J00026,2017,23965006.34,105667401,5111,1100
HSCETC16J00048,2017,6703847.92,80011988,5111,1100
HSCETC16J00050,2017,24293923.61,622594492,5111,1100
HSCETC16J00051,2017,5553910.8,146881875,5108,5108
HSCETC16J00055,2017,3353415.04,962373515,5111,5111
HSCETC16J00056,2017,3931369.86,105667401,5111,1100
HSCETC16J00057,2017,8941012.49,105667401,5111,5111
HSCETC16J00058,2017,3000806.8,13358002,5102,1100
HSCETC16J00061,2017,315360.5,966572682,5111,5111
HSCETC16P00003,2017,3297,79827246,618,4201
HSCETC17C00002,2017,407000,179886916,5309,5309
HSCETC17F00001,2017,3482154.79,964725688,5111,1100
HSCETC17F00002,2017,14212678,878187012,2408,1100
HSCETC17F00010,2017,1659100.96,964725688,5111,1100
HSCETC17F00011,2017,3974924.93,124023404,5111,5108
HSCETC17F00013,2017,25662.2,808284181,5111,4824
HSCETC17J00002,2017,9787.57,942320656,1307,1100
HSCETC17J00004,2017,1988425,105667401,5111,1100
HSCETC17J00007,2017,1344017.34,112074757,612,1100
HSCETC17J00010,2017,3026.22,942320656,1307,1100
HSCETC17J00017,2017,3462.08,942320656,1307,1301
HSCETC17J00019,2017,1482722.63,127865447,2611,1100
HSCETC17J00022,2017,1839389.36,964725688,2403,1100
HSCETC17J00031,2017,36145.19,942320656,1307,4811
HSCETC17J00033,2017,24838.11,933678708,3302,5110
HSCETC17J00035,2017,23834.75,942320656,1307,1100
HSCETC17J00037,2017,6998748.31,129148610,5111,5111
HSCETC17J00039,2017,4414763.18,59354865,5111,5111
HSCETC17P00004,2017,25500,191665814,4214,5108
HSCETC17P00005,2017,400000,79254474,5309,5110
HSCETC17P00006,2017,40757.82,88365767,5111,5111
HSCETC17P00007,2017,400000,70939304,1222,1222
HSCETE08FIG007,2017,81712.71,825796688,5111,1100
HSCETE08J00326,2017,27612.2,825796688,5111,1100
HSCETE10F00053,2017,6463,825796688,5111,1100
HSCETE11J00217,2017,20445,54007823,3704,3704
HSCETE11J00260,2017,34902.8,54007823,3704,3704
HSCETE11J00280,2017,3625.1,54007823,3704,5108
HSCETE11J00283,2017,14157.3,54007823,3704,1100
HSCETE11J00288,2017,3201.63,54007823,3704,1305
HSCETE11J00289,2017,9445.91,54007823,3704,1100
HSCETE11J00325,2017,6133.5,54007823,3704,3704
HSCETE11J00389,2017,56831.7,54007823,3704,3702
HSCETE11J00461,2017,74631,54007823,3704,3704
HSCETE11J00471,2017,34075,54007823,3704,3704
HSCETE11J00537,2017,11589.2,54007823,3704,4831
HSCETE12F00043,2017,10082.5,54007823,3704,2408
HSCETE12F00128,2017,5931.9,54007823,3704,2408
HSCETE12F00158,2017,15507.36,54007823,3704,2408
HSCETE12J00011,2017,3734.28,54007823,3704,1100
HSCETE12J00015,2017,7468.56,54007823,3704,2408
HSCETE12J00030,2017,1289.06,54007823,3704,2404
HSCETE12J00037,2017,1454.62,54007823,3704,1100
HSCETE12J00039,2017,3810.99,54007823,3704,2508
HSCETE12J00040,2017,7640.8,54007823,3704,2703
HSCETE12J00044,2017,12267,54007823,3704,5108
HSCETE12J00045,2017,34405.92,957050883,5111,1100
HSCETE12J00046,2017,36942.71,957050883,5111,1100
HSCETE12J00048,2017,2297.8,54007823,3704,3408
HSCETE12J00060,2017,644.53,54007823,3704,1100
HSCETE12J00064,2017,1753.91,54007823,3704,1100
HSCETE12J00071,2017,73324.56,54007823,3704,2404
HSCETE12J00072,2017,33389.79,54007823,3704,4833
HSCETE12J00088,2017,810.09,54007823,3704,4819
HSCETE12J00094,2017,15462,54007823,3704,1100
HSCETE12J00096,2017,75077,957050883,5111,1100
HSCETE12J00108,2017,13691.48,54007823,3704,2408
HSCETE12J00119,2017,8100.9,54007823,3704,3704
HSCETE12J00123,2017,3587.7,54007823,3704,3408
HSCETE12J00132,2017,19420.64,54007823,3704,3704
HSCETE12J00133,2017,10417.56,54007823,3704,652
HSCETE12J00153,2017,7765.65,54007823,3704,4835
HSCETE12J00159,2017,20340.92,54007823,3704,1100
HSCETE12J00161,2017,6863.99,54007823,3704,2408
HSCETE12J00165,2017,31931.39,54007823,3704,3704
HSCETE12J00175,2017,11585.5,54007823,3704,2408
HSCETE12J00176,2017,7805.2,54007823,3704,2408
HSCETE12J00178,2017,4770.5,54007823,3704,2408
HSCETE12J00181,2017,6533.88,54007823,3704,2408
HSCETE12J00186,2017,448645.19,136155178,5111,5111
HSCETE12J00188,2017,452456.37,136155178,5111,1100
HSCETE12J00198,2017,3240.36,54007823,3704,2408
HSCETE12J00203,2017,3049.75,54007823,3704,2408
HSCETE12J00217,2017,114262.75,54007823,3704,3704
HSCETE12J00244,2017,2726,54007823,3704,2408
HSCETE12J00245,2017,45254.02,54007823,3704,2408
HSCETE12J00246,2017,17719,54007823,3704,2408
HSCETE12J00247,2017,5210.4,54007823,3704,3704
HSCETE12J00249,2017,132115.55,54007823,3704,2408
HSCETE12J00250,2017,11743.2,54007823,3704,2408
HSCETE12J00268,2017,4050.45,54007823,3704,1100
HSCETE12J00285,2017,18312.24,54007823,3704,3704
HSCETE12J00290,2017,41815.46,54007823,3704,1100
HSCETE12J00291,2017,6669.88,54007823,3704,1100
HSCETE12J00292,2017,4727.8,54007823,3704,5000
HSCETE12J00293,2017,36406.53,54007823,3704,1100
HSCETE12J00294,2017,8278,54007823,3704,2408
HSCETE12J00297,2017,23425.44,54007823,3704,644
HSCETE12J00304,2017,59972,54007823,3704,2408
HSCETE12J00306,2017,6248.52,54007823,3704,2408
HSCETE12J00307,2017,7223.16,54007823,3704,2408
HSCETE12J00337,2017,2094.37,54007823,3704,2408
HSCETE12J00338,2017,4902.85,54007823,3704,2408
HSCETE12J00341,2017,1363,54007823,3704,2408
HSCETE12J00343,2017,5114.16,54007823,3704,2408
HSCETE12J00344,2017,24077.75,54007823,3704,2408
HSCETE12J00350,2017,18255.47,957050883,5111,5111
HSCETE12J00357,2017,25053.98,957050883,5111,5111
HSCETE12J00369,2017,46509.4,54007823,3704,5110
HSCETE12J00379,2017,2980.08,54007823,3704,2408
HSCETE12J00380,2017,15723.45,54007823,3704,5108
HSCETE12J00391,2017,26799.12,54007823,3704,1100
HSCETE12J00399,2017,1547.82,54007823,3704,1100
HSCETE12J00401,2017,4786,957050883,5111,5111
HSCETE12J00402,2017,980.57,54007823,3704,1100
HSCETE12J00410,2017,73856.86,54007823,3704,3704
HSCETE12J00413,2017,22870.62,54007823,3704,1100
HSCETE12J00415,2017,12169.08,54007823,3704,2408
HSCETE12J00418,2017,23779.68,54007823,3704,1100
HSCETE12J00420,2017,4658.66,54007823,3704,1100
HSCETE12J00425,2017,4585.68,54007823,3704,1100
HSCETE12J00427,2017,39212.4,54007823,3704,1100
HSCETE12J00431,2017,11295.75,54007823,3704,1100
HSCETE12J00434,2017,36058.44,54007823,3704,2408
HSCETE12J00441,2017,52452.2,54007823,3704,1100
HSCETE12J00442,2017,2200,54007823,3704,1100
HSCETE12J00448,2017,4416,136155178,5111,5111
HSCETE12J00454,2017,12948.5,54007823,3704,1100
HSCETE12J00455,2017,14634.75,54007823,3704,1100
HSCETE12J00456,2017,181205.44,136155178,5111,1100
HSCETE12J00476,2017,2006.65,54007823,3704,1100
HSCETE12J00479,2017,3389.79,54007823,3704,2408
HSCETE12J00491,2017,72524.38,54007823,3704,3704
HSCETE12J00494,2017,6776.48,54007823,3704,1100
HSCETE12J00498,2017,9558.56,54007823,3704,1100
HSCETE12J00500,2017,30714,54007823,3704,1220
HSCETE12J00501,2017,34746.7,54007823,3704,1100
HSCETE12J00509,2017,17362.6,54007823,3704,3704
HSCETE12J00514,2017,45576.92,136155178,5111,5108
HSCETE12J00519,2017,4733.92,54007823,3704,3704
HSCETE12J00525,2017,20281.8,54007823,3704,1100
HSCETE12J00537,2017,33172.19,54007823,3704,1100
HSCETE12J00539,2017,6059.94,54007823,3704,1100
HSCETE12J00541,2017,25015.46,54007823,3704,1100
HSCETE12J00546,2017,72604.96,54007823,3704,804
HSCETE12J00548,2017,27222.1,54007823,3704,3704
HSCETE12J00550,2017,16201.8,54007823,3704,4506
HSCETE12J00551,2017,59477.32,54007823,3704,1100
HSCETE12J00553,2017,3787.77,54007823,3704,1225
HSCETE12J00567,2017,14091.84,54007823,3704,4833
HSCETE12J00573,2017,14377.88,54007823,3704,1100
HSCETE12J00575,2017,16017.79,957050883,5111,1100
HSCETE12J00581,2017,14177.25,54007823,3704,1100
HSCETE12J00584,2017,2579.7,54007823,3704,1225
HSCETE12J00591,2017,8870.9,54007823,3704,3704
HSCETE13F00013,2017,175390,136155178,5111,5111
HSCETE13F00025,2017,12151.35,54007823,3704,4506
HSCETE13F00119,2017,24485.66,54007823,3704,2408
HSCETE13F00122,2017,292241.16,54007823,3704,3704
HSCETE13F00123,2017,7344.7,54007823,3704,2408
HSCETE13J00005,2017,1500000,957050883,5111,5111
HSCETE13J00011,2017,34739.6,54007823,3704,5108
HSCETE13J00014,2017,599.7,54007823,3704,1100
HSCETE13J00015,2017,16455.4,54007823,3704,4802
HSCETE13J00021,2017,13296.56,54007823,3704,1100
HSCETE13J00027,2017,141805.7,54007823,3704,2408
HSCETE13J00032,2017,25684.2,54007823,3704,5108
HSCETE13J00034,2017,7223.1,54007823,3704,2408
HSCETE13J00038,2017,3407.5,54007823,3704,2408
HSCETE13J00052,2017,441334.99,136155178,5111,1100
HSCETE13J00055,2017,14704.2,54007823,3704,2205
HSCETE13J00056,2017,20095.74,54007823,3704,4823
HSCETE13J00057,2017,24016.86,54007823,3704,651
HSCETE13J00059,2017,12253.5,54007823,3704,4816
HSCETE13J00060,2017,13233.78,54007823,3704,3627
HSCETE13J00061,2017,10292.94,54007823,3704,651
HSCETE13J00065,2017,27447.84,54007823,3704,1100
HSCETE13J00070,2017,3940.74,54007823,3704,4816
HSCETE13J00071,2017,3921.12,54007823,3704,1100
HSCETE13J00072,2017,11633.7,54007823,3704,1100
HSCETE13J00077,2017,1967.1,54007823,3704,1100
HSCETE13J00081,2017,91313,136155178,5111,5111
HSCETE13J00082,2017,4704.05,54007823,3704,1100
HSCETE13J00083,2017,4589.9,54007823,3704,4506
HSCETE13J00085,2017,2463.78,54007823,3704,1100
HSCETE13J00088,2017,35966.96,54007823,3704,1100
HSCETE13J00094,2017,44380.5,54007823,3704,2408
HSCETE13J00102,2017,443350.99,136155178,5111,5111
HSCETE13J00106,2017,1775.22,54007823,3704,2408
HSCETE13J00109,2017,9855.12,54007823,3704,3621
